st,stname,year,population,domestics,immigrants,bach_share,efi_score,cm_share,ehs_share,ifpbs_share,nrm_share,ttuhos_share,private_gdp
25,Massachusetts,2017,6959114,5789937,1169177,0.4361745111273342,6.561931329576562,0.141435185330882,0.14304102055087242,0.5008240028516479,0.0021676887239274697,0.21253210254267038,476636.8
26,Michigan,2017,10049914,9338530,711384,0.29033704948655153,5.864898916853257,0.24898435955727938,0.10587225239798158,0.37022399144593504,0.00998681778966039,0.2649325788091436,452276.3
27,Minnesota,2017,5606013,5115485,490528,0.35749615294249626,5.4261786680220725,0.19457059182390232,0.11826273916903438,0.4016931989633603,0.02197944507635154,0.26349402496735147,320458.5
28,Mississippi,2017,2983448,2918746,64702,0.21696123837667494,5.257452379556476,0.22121565012942432,0.10443906019747554,0.3027192900152881,0.038131874803379935,0.33349412485443214,90593.5
29,Missouri,2017,6113654,5854582,259072,0.2899917544513192,6.670949175083186,0.1802779192104811,0.11717115317119253,0.40455114848417145,0.015646121890976097,0.28235365724317874,274374.6
30,Montana,2017,1058073,1033728,24345,0.3142120091906225,6.273839241943445,0.1442087623161546,0.12861093477515342,0.33698652793283185,0.07240476034119184,0.3177890146346684,41114.8
31,Nebraska,2017,1934551,1783110,151441,0.31164951321279555,6.594850892580258,0.1576241596675663,0.09208866011305492,0.3877734933816433,0.052275607714138174,0.3102380791235974,107859.3
32,Nevada,2017,2954768,2368947,585821,0.25158239345669525,6.592761468666151,0.1221971092979763,0.07396885204032591,0.36679180409355916,0.02961006006047241,0.40743217450766617,145653.3
33,New Hampshire,2017,1359076,1272825,86251,0.3707185141951891,7.770449574586102,0.14835057906744675,0.1299026813355472,0.4431843119718106,0.004649930230343382,0.27391249739485213,72452.7
34,New Jersey,2017,9176713,7088839,2087874,0.3974431016348759,5.835421228266928,0.1286360608652504,0.10476049443203665,0.47906062387810716,0.0024582808037374214,0.28508454002086836,527401.1
35,New Mexico,2017,2101111,1904956,196155,0.27314081498462284,5.078183664851886,0.10384521324696153,0.11385493860512201,0.3954054791871648,0.10994204596511382,0.27695232299563777,70331.7
36,New York,2017,20187407,15585107,4602300,0.361697651080012,4.2211051157421755,0.08429255214372723,0.10240656933417305,0.5994386022164343,0.002400710603768176,0.21146156570189706,1461067.2
37,North Carolina,2017,10172498,9357931,814567,0.31422622991679483,6.82979868195363,0.24107233158141375,0.09131881116688637,0.41004106167004356,0.012279942486692043,0.2452878530949644,474603.2
38,North Dakota,2017,766807,733288,33519,0.30570724680712763,6.802514741769706,0.1352254219905217,0.08903806593546108,0.2619525132959994,0.22578699818884784,0.28799700058917,50409.8
39,Ohio,2017,11737959,11206258,531701,0.28034905410842387,5.493568063338774,0.22020173984581207,0.10861061513336026,0.3960463021096924,0.0137077301851228,0.26143361272601234,581511.3
40,Oklahoma,2017,3920316,3695872,224444,0.2546977818282925,6.955686700405294,0.14603086607965063,0.0923918901854983,0.29889218430948616,0.16242050182788048,0.3002645575974844,162346.3
41,Oregon,2017,4147171,3744676,402495,0.33684148546857157,5.172184550297313,0.20988556371644243,0.11105844015326059,0.4025540039969959,0.021118395091587215,0.2553835970417139,196397.5
42,Pennsylvania,2017,12945701,12055989,889712,0.31667578477226555,6.173256448416905,0.17178641410459158,0.1339656484113315,0.42735993265637495,0.019778961222235134,0.24710904360546687,681400.8
44,Rhode Island,2017,1085105,939986,145119,0.3381570032599826,5.193291398326249,0.13448352090825474,0.1547720086372626,0.4549978091038643,0.0034067448020495736,0.2523399165485688,50664.1
45,South Carolina,2017,4963742,4726182,237560,0.28006501297063957,6.0983246624437735,0.2360958628999866,0.08662209026065909,0.3719310404574201,0.008713663534767234,0.296637342847167,190459.5
46,South Dakota,2017,870094,839133,30961,0.27739526807032777,7.15719373515103,0.14013663702502546,0.11512201908049323,0.3992122612492962,0.07434610510573826,0.27118297753944665,46005.1
47,Tennessee,2017,6740060,6392946,347114,0.27412734247443854,7.575255412502352,0.21258483186630742,0.12467739549257806,0.35207358354334506,0.007052093436128418,0.30361209566164116,316331.6
48,Texas,2017,28188852,23359697,4829155,0.2963074380331034,7.592114067100255,0.19351105064471916,0.07894137416610822,0.35532205650090415,0.08916036652511693,0.28306515216315153,1484755.0
49,Utah,2017,3126779,2852422,274357,0.3426426788799605,6.373753739985467,0.19534740420005767,0.08109576515721229,0.4241422149191825,0.026974056908495195,0.27244055881505236,150926.5
50,Vermont,2017,639087,607582,31505,0.372454592068379,4.820241885040854,0.1477373003368952,0.16028423523359378,0.3762401351867928,0.021342650647174617,0.2943956785955435,27990.8
51,Virginia,2017,8503046,7446647,1056399,0.38830134554596085,7.531283942955173,0.1552608624349062,0.09051858753288855,0.5040169796477151,0.007671501809910657,0.24253206857457948,420739.1
53,Washington,2017,7447469,6374490,1072979,0.35617427804085955,5.995838668748276,0.18617702827030352,0.07989945834832345,0.4390834399277594,0.016680655026111723,0.2781594184275018,458357.4
54,West Virginia,2017,1822742,1792744,29998,0.20224349636771347,4.304875535865811,0.17347536474886363,0.13235951188936831,0.2843296530840047,0.12373752922806336,0.28609794104969993,63338.1
55,Wisconsin,2017,5836809,5547626,289183,0.30458486968734977,6.364816864093604,0.2420431487774165,0.11147202923262614,0.3755180239413536,0.019076796602996066,0.2518900014456077,287076.4
56,Wyoming,2017,576240,555873,20367,0.27551787332180216,6.353217477609793,0.12535344918479044,0.057347429765453525,0.2494033298507606,0.24022722988494732,0.32766856131404826,31298.5
01,Alabama,2018,4977088,4810789,166299,0.2530138157674122,6.240851607060442,0.24831452297758963,0.09648869758004396,0.34238682994185105,0.023697158674696454,0.2891127908258189,185088.3
02,Alaska,2018,737710,680562,57148,0.3008131089532927,4.9644105979027175,0.09068797608716614,0.10781988236428502,0.26411869636486357,0.18354305274322633,0.353830392440459,41416.8
04,Arizona,2018,6964300,6030855,933445,0.29611595431584387,5.861634483061284,0.1496907612771841,0.11225005273825928,0.4322131540572588,0.021283219755472194,0.2845628121718257,303832.3
05,Arkansas,2018,2997195,2850898,146297,0.23289329815428864,6.227183423941393,0.21013100357447426,0.11002304356503911,0.32471921325277164,0.03435124199372199,0.32077549761399315,110234.5
06,California,2018,39535920,28931912,10604008,0.34365028779139767,4.544657701683338,0.17266793231868752,0.08527314638017022,0.47676877009979535,0.019338882291667164,0.24595126890967978,2522856.9
08,Colorado,2018,5676918,5120801,556117,0.4198908958549711,6.561884767106153,0.139819418430272,0.08233729301879865,0.45842454714597736,0.051546953074927036,0.26787178833002495,321328.1
09,Connecticut,2018,3611229,3083572,527657,0.3969632002117858,6.343460777067011,0.15706926052895842,0.11372852641988179,0.5102520849732244,0.0021383306254536385,0.21681179745248164,247769.7
10,Delaware,2018,971152,880407,90745,0.31208013709208854,5.658718425291674,0.11385705565100279,0.09434333327040105,0.6189750221836238,0.010423156556598132,0.16240143233837417,63553.9
12,Florida,2018,21131181,16694296,4436885,0.3045165591046483,7.895894352944517,0.1166630167910563,0.10449788579804727,0.4556448777943055,0.008264684872713509,0.3149295347438775,941569.3
13,Georgia,2018,10532841,9467041,1065800,0.32023522119087533,7.327242458232225,0.16161730842405278,0.08366180437720334,0.47067048185807536,0.010356135115929248,0.2736942702247392,533844.2
15,Hawaii,2018,1459965,1188068,271897,0.3321599051915437,4.808974379201427,0.09395726021236377,0.10089878639241619,0.4001602214991954,0.007298510923873705,0.397685220972151,71148.2
16,Idaho,2018,1769305,1662386,106919,0.27398223402190053,7.041226330213433,0.18845617274301205,0.10412568169014916,0.3466171356773545,0.06275826065412761,0.29804274923535673,67792.2
17,Illinois,2018,12887397,11060505,1826892,0.3517715998502689,6.032526544433015,0.17563497903902298,0.0966695970863256,0.4409424862759832,0.011241420219065303,0.2755115173796028,770638.3
18,Indiana,2018,6725960,6365332,360628,0.2688296639629201,7.060553552702859,0.3374154155394475,0.10342970926200779,0.28952554885434423,0.016193346855473818,0.2534359794887266,334113.5
19,Iowa,2018,3171540,2989547,181993,0.28626661823878674,6.150084027601824,0.25164863238721014,0.08518749761240783,0.3611453995874241,0.05854734117736944,0.24347112923558847,167461.7
20,Kansas,2018,2931587,2722509,209078,0.333863222613169,6.883035680259872,0.22062710316380502,0.09161913639951828,0.3789217522031862,0.03827993867989342,0.2705520695535972,148433.2
21,Kentucky,2018,4487302,4317021,170281,0.25168108725871974,5.297480464705434,0.24557954794648854,0.11140487005466572,0.3162293839830086,0.027091130268381884,0.2996950677474553,178298.4
22,Louisiana,2018,4670033,4478251,191782,0.24299536722632006,6.447186231543188,0.27911817169982384,0.09774945270404742,0.29463825027456936,0.05479777690963905,0.27369634841192036,217164.0
23,Maine,2018,1350606,1300668,49938,0.3064097851626359,5.493509460352396,0.14798241231846315,0.15281867043646785,0.3909131493075116,0.016749751101001617,0.29153601683655567,56442.9
24,Maryland,2018,6139211,5215965,923246,0.40737690445323227,6.319231996135887,0.14116532993435602,0.11573263117617535,0.4895365911835299,0.003688437017049548,0.2498770106888892,321955.6
25,Massachusetts,2018,6994446,5782874,1211572,0.4443774371658649,6.586194918571487,0.14353260385277758,0.1381201983996366,0.5082672240316783,0.002050312780296468,0.20802966093561104,494823.4
26,Michigan,2018,10070532,9366095,704437,0.2955642468953131,5.921574232274231,0.24956579469688295,0.10516680630697735,0.37100701186669965,0.009942375768201103,0.264318011361239,464497.3
27,Minnesota,2018,5650556,5165733,484823,0.3716305823514013,5.345383259477135,0.19447791335041661,0.11956712785068208,0.40454593940686906,0.021613000589106618,0.25979601880292563,329987.0
28,Mississippi,2018,2974657,2901616,73041,0.23443228629171511,5.315378813670705,0.21610587742049786,0.10671373503574695,0.3027150511307303,0.038578309302128536,0.33588702711089646,90870.5
29,Missouri,2018,6128572,5865993,262579,0.29587967888808436,6.807408612183956,0.17699155883416515,0.11926657434610978,0.40538038244649954,0.014646304227360941,0.2837151801458645,277336.2
30,Montana,2018,1066610,1042796,23814,0.3036874182657031,6.304811074530971,0.14091117812187862,0.1269888232982868,0.33508092575848664,0.08038372869160162,0.3166353441297463,42221.2
31,Nebraska,2018,1945483,1806147,139336,0.32891382470078734,6.6659622557147005,0.1705839001341444,0.09467887943161997,0.37637479828425907,0.05666102134874088,0.30170140080123586,110128.9
32,Nevada,2018,3011007,2424034,586973,0.2487735064038836,6.572045140211514,0.12587153825633438,0.07465656444633616,0.377267091681886,0.02427167435299476,0.3979331312624488,151043.3
33,New Hampshire,2018,1364941,1281870,83071,0.3715906937268765,7.82145372471355,0.14761261230671022,0.13160886365642804,0.43782062165117186,0.005129946418748685,0.27782795596694126,73618.0
34,New Jersey,2018,9220072,7109730,2110342,0.4055193195748345,5.90220144655395,0.13820905228944988,0.1039879328786595,0.47254375131083437,0.002303024666020984,0.2829562388550351,543970.7
35,New Mexico,2018,2103161,1904924,198237,0.274689815057406,5.354847899169603,0.10338477846899495,0.11085839337087217,0.3892249351813148,0.12039063332431747,0.27614125965450065,73237.9
36,New York,2018,20219472,15608041,4611431,0.3727532809199099,4.071971813237297,0.08209600862044228,0.1043198488740781,0.5965288935266496,0.0022604390514831675,0.21479480992734684,1490874.8
37,North Carolina,2018,10273864,9464131,809733,0.31895426289994067,7.012003999676651,0.2399500413013418,0.09216052137721878,0.4127096037925262,0.010286867496940142,0.24489296603197305,483455.8
38,North Dakota,2018,771499,734853,36646,0.28762762870704855,7.171040324827825,0.12187199299073916,0.08761958690507847,0.2529130327487819,0.2575119036915313,0.2800834836638692,52312.5
39,Ohio,2018,11763104,11206697,556407,0.28846438280645786,5.637041911326118,0.22035471151969985,0.10930033303817573,0.3962369024871938,0.014496865507989487,0.25961118744694117,585712.9
40,Oklahoma,2018,3928371,3694644,233727,0.2583885528220303,7.0549034844331056,0.1506645928028873,0.09145256036604703,0.29993204572567617,0.16187312181936245,0.2960776792860271,165508.2
41,Oregon,2018,4183398,3756604,426794,0.342300108729167,5.069866517953641,0.20898394026752035,0.10931419478020783,0.4063607870340249,0.022742604495394492,0.25259847342285247,204395.6
42,Pennsylvania,2018,12980946,12036338,944608,0.3181961782238663,6.396062065454896,0.1675904736806535,0.13638552166405957,0.42856512300374244,0.019114201707584943,0.2483446799439594,690933.5
44,Rhode Island,2018,1091824,942153,149671,0.34531426674690535,5.156763892164323,0.14090311837842742,0.15642201291860178,0.4430401723532453,0.0030698448899709194,0.25656485145975466,50672.5
45,South Carolina,2018,5019607,4766999,252608,0.2822260912622227,6.1108763468288245,0.23575998644701912,0.08625569483880981,0.37394358267369066,0.008642054209894692,0.2953986818305857,197123.0
46,South Dakota,2018,875247,845936,29311,0.2887274783121295,7.273718713587101,0.13950976211144764,0.11720162185916323,0.38724160549336606,0.08580137204262901,0.2702456384933942,46152.2
47,Tennessee,2018,6806981,6449589,357392,0.2736731704857806,7.747073094196872,0.20626003682010643,0.12025003766466107,0.3598161531434292,0.006944218868958842,0.30672955350284437,323222.3
48,Texas,2018,28508309,23607393,4900916,0.3027731310985017,7.754008582401411,0.198651833891982,0.07682632435952896,0.3582998439511774,0.09040818325681678,0.2758138145404948,1563123.6
49,Utah,2018,3181595,2914207,267388,0.3504489054776556,6.655174614019284,0.19758800217577124,0.08000559484031393,0.42910373766415416,0.02574372523117569,0.26755894008858494,160846.7
50,Vermont,2018,640680,609910,30770,0.39128726048228446,4.790377135446724,0.15066712015248462,0.16263135145859464,0.36788328408760784,0.01798354696766788,0.30083469733364515,28222.0
51,Virginia,2018,8547370,7477605,1069765,0.3947195932915091,7.548892954389454,0.1554258672395189,0.08930061429250367,0.5103180309346641,0.007222656143120475,0.2377328313901929,434869.7
53,Washington,2018,7549002,6437481,1111521,0.3665051016499931,5.873976918155544,0.18174010917158417,0.07755724514160427,0.44883354586442686,0.017116207881433674,0.2747528919409511,491700.1
54,West Virginia,2018,1810572,1784047,26525,0.21369785786010892,4.598714581624791,0.19110777037122867,0.12993614646671017,0.2861364038324317,0.11771127469216741,0.27510840463746195,65574.3
55,Wisconsin,2018,5859000,5562806,296194,0.3019595977529579,6.537178487062502,0.24094362627912888,0.11203656408907445,0.37575788099247914,0.020476611308501508,0.2507853173308161,293829.0
56,Wyoming,2018,574783,556870,17913,0.26988334158447264,6.693922244095919,0.13328335312591547,0.057440488378026774,0.25210814624880695,0.23063135712013205,0.3265366551271188,31740.0
01,Alabama,2019,5003778,4827451,176327,0.2629143724866126,6.316394068096295,0.2495812120824477,0.0986108769093901,0.3461278834783739,0.020639412105812074,0.2850406154239762,189121.3
02,Alaska,2019,734820,676731,58089,0.3109903741907346,5.162257989141913,0.09392197480546571,0.10984038334911396,0.2647300551280634,0.18465738413253807,0.3468502025848189,41531.6
04,Arizona,2019,7067695,6123768,943927,0.3010466507842347,5.6631122563227185,0.16153450866305322,0.1127970369032139,0.4297437863750483,0.020247638533523557,0.275677029525161,316317.6
05,Arkansas,2019,3004206,2850257,153949,0.23243769275283718,5.978427931233362,0.21004989527594203,0.11203124915290076,0.3339875198560067,0.024508501714077122,0.31942283400107346,110724.7
06,California,2019,39547995,28983014,10564981,0.350239409329439,4.36231369792256,0.1713276368562268,0.08490585211759924,0.4807507441233435,0.018151072395632635,0.24486469450719775,2640381.6
08,Colorado,2019,5735797,5200603,535194,0.42810493249488285,6.464044902996998,0.13737326280252385,0.08071213048769596,0.47110794226157016,0.053683900577378395,0.2571227638708316,338875.6
09,Connecticut,2019,3607133,3078210,528923,0.4013488113028557,6.309623954777437,0.162657862326377,0.11606315174381485,0.5054752592346781,0.0020856603635958483,0.21371806633153423,249230.1
10,Delaware,2019,981340,882236,99104,0.3396016280073237,5.192719338940276,0.11889316093404391,0.09134094384157475,0.6246411234654038,0.00883571099861942,0.15628906076035806,67381.7
12,Florida,2019,21353320,16856211,4497109,0.30716057338828984,7.845980962042369,0.11503993753870839,0.10452885284870182,0.4617886992284615,0.007811344311118123,0.31083116607301026,977380.7
13,Georgia,2019,10643103,9556929,1086174,0.3245985736471919,7.450360271123731,0.16015244609949228,0.08438032941428224,0.48237258384824655,0.009243314442943143,0.26385132619503593,553102.0
15,Hawaii,2019,1456943,1179679,277264,0.3304745952429343,4.75919106788564,0.09240010827535036,0.10411544508602419,0.3933691165600977,0.006792454947215766,0.4033228751313118,71311.5
16,Idaho,2019,1808378,1713945,94433,0.2913489502698479,7.174126662827178,0.18617549284232843,0.10711092525242283,0.34927212387199963,0.06102501066575426,0.2964164473674947,70977.5
17,Illinois,2019,12849440,11063210,1786230,0.360455726256261,5.940008290715337,0.17182400181056545,0.0965865356701609,0.4472918052473185,0.008882764984765836,0.27541489228718935,776590.7
18,Indiana,2019,6761818,6400159,361659,0.2714739450940236,6.845941519527222,0.3344367697879813,0.10578259623599615,0.2977427463485865,0.013157319149354052,0.24888056847808204,336078.3
19,Iowa,2019,3183858,3006246,177612,0.29618611635243114,6.098452321245468,0.246363759634342,0.08639378314195648,0.375449842622581,0.04555905283153357,0.24623356176958697,166776.7
20,Kansas,2019,2933756,2728944,204812,0.33150649048408465,6.867471389176042,0.2149485390923521,0.09441731225483727,0.3839393231731462,0.035124057847407665,0.27157076763225674,147872.3
21,Kentucky,2019,4498163,4308104,190059,0.2531076040925179,5.58307510276297,0.25316014936221204,0.11081789608744448,0.31391486962312876,0.025903175305042006,0.2962039096221727,184021.4
22,Louisiana,2019,4664544,4468754,195790,0.24965204263946394,6.437637034946704,0.27479251079786077,0.10000082391476693,0.297956416739751,0.057356826500028386,0.26989342204759303,218564.9
23,Maine,2019,1357523,1307516,50007,0.3287849364369533,5.042877029076683,0.1484407477294228,0.15347031783803758,0.3962753809386136,0.01635465654365889,0.2854588969502671,58434.7
24,Maryland,2019,6163769,5223310,940459,0.40880524162103754,6.216929913952331,0.14164936612709297,0.11732175521216003,0.4874893546103282,0.004126944347970466,0.24941257970244837,321544.9
25,Massachusetts,2019,7016781,5804194,1212587,0.44981284693183143,6.520574383677261,0.13826551752471403,0.13727951266534172,0.5154207685958623,0.0021761587850359122,0.20685804242904599,511958.6
26,Michigan,2019,10078126,9393672,684454,0.3015150195390316,5.822844304602239,0.24126825242384412,0.10496347111100948,0.3821955884958201,0.00916027043366449,0.2624124175356618,467985.0
27,Minnesota,2019,5686910,5206359,480551,0.37262171249441284,5.4017865930534805,0.19186026120236305,0.1200615369672959,0.4151613921479814,0.018518046656940103,0.2543987630254197,333543.8
28,Mississippi,2019,2969008,2905716,63292,0.2201160451693142,5.2085739185914255,0.21749231749690082,0.10819561573516319,0.30517324917500394,0.03456035129991445,0.3345784662930177,91655.8
29,Missouri,2019,6143374,5884382,258992,0.302164632806086,6.570637617074659,0.17940286511774298,0.11998866092875003,0.408995522682709,0.014709880658734001,0.27690307061206393,284546.0
30,Montana,2019,1075495,1054267,21228,0.330188475309059,6.362257017075728,0.13122054161592311,0.12902423605752694,0.339990424572592,0.08407318229568549,0.3156916154582725,42940.1
31,Nebraska,2019,1954962,1809049,145913,0.3375778589181062,6.598981669144511,0.17108687221684848,0.09577741028166942,0.38830976058767674,0.06281063202892026,0.28201532488488507,111980.0
32,Nevada,2019,3068665,2456541,612124,0.2571297171786452,6.6336863734565865,0.13003882644351802,0.07525251118191442,0.376862808167483,0.024448882315099507,0.39339697189198497,157873.7
33,New Hampshire,2019,1371857,1284024,87833,0.38107907430879046,7.728882907340541,0.1489187359720688,0.132267969276769,0.4410308987244396,0.005012779354579917,0.2727696166721426,75739.3
34,New Jersey,2019,9259376,7093340,2166036,0.41174820983987886,5.354317591930726,0.13584698928382907,0.10569726380663344,0.4736769642188991,0.002877958609300426,0.281900824081338,555426.4
35,New Mexico,2019,2110180,1911552,198628,0.28243857414095047,4.593305050704923,0.10923118271891226,0.10776529733842477,0.3754120773893997,0.13816846126180404,0.26942298129145936,77054.4
36,New York,2019,20220321,15691889,4528432,0.3789098650083056,4.1219839264046065,0.08177926092720943,0.10528523363850868,0.5992391417278227,0.0024825908910026746,0.21121377281545659,1528457.9
37,North Carolina,2019,10369657,9514166,855491,0.3220246593916652,7.015601348588731,0.22697530479690586,0.093374110444436,0.42345453751200296,0.009742741784781956,0.24645330546187316,494491.8
38,North Dakota,2019,776548,748187,28361,0.29404996029081776,7.094014788717711,0.13056675200687748,0.09167725563980648,0.24502004049575243,0.25594899194232557,0.2767869599152379,53122.5
39,Ohio,2019,11788679,11234461,554218,0.29401319121043173,5.685448665488276,0.21431488400742474,0.10825946058872149,0.4099567167755034,0.01364569766738156,0.2538232409609688,603203.4
40,Oklahoma,2019,3943727,3706037,237690,0.26098130787641943,6.8718481281786055,0.15297945440315147,0.09199173352438916,0.30327159486702937,0.16947220823195314,0.2822850089734768,169098.6
41,Oregon,2019,4215959,3800148,415811,0.34200309792928413,4.99554256371243,0.20358500065388246,0.11103595587323012,0.4122319620642759,0.02109286041740218,0.25205422099120917,208693.2
42,Pennsylvania,2019,12991539,12087352,904187,0.32457956596759585,6.465183347027288,0.16975379579652333,0.13854029796568276,0.4252103046977787,0.02073591376509805,0.24575968777491713,698916.4
44,Rhode Island,2019,1094580,947848,146732,0.34961852908456353,4.890952756201123,0.1335473983799168,0.1568250517558583,0.4507618385524491,0.002884500896845485,0.25598121041493027,52072.3
45,South Carolina,2019,5076874,4792321,284553,0.29440263384347504,6.420240871230836,0.2383723123211092,0.08519157695286418,0.37812353195039283,0.008194870282585618,0.29011770849304813,204094.5
46,South Dakota,2019,882486,846927,35559,0.29890844164583896,7.358729709331986,0.13101661063999123,0.12260510096600427,0.40719772947160443,0.07564137493108397,0.26353918399131604,46627.8
47,Tennessee,2019,6862615,6484593,378022,0.2876185510377792,7.793040583484344,0.20348653151651064,0.11908773343190503,0.36290433942592437,0.007183934904088573,0.3073374607215713,331580.9
48,Texas,2019,28856455,23931254,4925201,0.30773581148738993,7.73036020353909,0.18300606716229054,0.0767488666318028,0.36860048953594277,0.10196360934999726,0.26968096731996666,1623040.3
49,Utah,2019,3233028,2958596,274432,0.3523095921239162,6.344209179084081,0.19691716863508427,0.07867416039023477,0.43861898039765834,0.02576566623703431,0.2600240243399882,170976.2
50,Vermont,2019,641847,613905,27942,0.39315704340842145,4.799962344464725,0.14771948023015793,0.16097827562560701,0.37376993257472646,0.02006746008263686,0.29746485148687174,28710.0
51,Virginia,2019,8597508,7500303,1097205,0.3975617944128652,7.478707258135106,0.15016023294271438,0.08910607965483619,0.5160875838890219,0.007099984641924689,0.23754611887150293,447610.6
53,Washington,2019,7638923,6503043,1135880,0.36918685196591,6.018810632346214,0.17640095899139285,0.07609988568008011,0.46272781059611445,0.01635364967501362,0.26841769505739915,517611.2
54,West Virginia,2019,1800441,1772749,27692,0.2153618900026687,4.697406664704097,0.16799173489015418,0.13531200636155555,0.28761630486342765,0.1334806029354649,0.2755993509493977,65117.8
55,Wisconsin,2019,5880280,5584393,295887,0.3117938635425602,6.358836754019458,0.24275730908071594,0.11392220859405859,0.37892982330255043,0.018466422522101435,0.24592423650057374,298059.9
56,Wyoming,2019,575327,558639,16688,0.29085471560568865,6.567519099348864,0.15434690272023835,0.057048673737603806,0.24687132576993392,0.23322088778632064,0.3085122099859033,32493.5
01,Alabama,2020,5033094,4864023,169071,0.27539022697402427,6.540060301691504,0.2475141847767905,0.09651161545873033,0.34892249223851834,0.018601327480997753,0.2884503800449631,186828.6
02,Alaska,2020,733017,675833,57184,0.3094727336618533,5.228149516125254,0.09268860697432126,0.10787031929889074,0.25594655880370165,0.20901391187105475,0.3344806030520316,40453.2
04,Arizona,2020,7187135,6296922,890213,0.33109156679818724,6.069402886385876,0.16674878361376144,0.10876536372041357,0.4407449773001986,0.020608831005794113,0.26313204435983223,323527.5
05,Arkansas,2020,3014546,2872479,142067,0.24542816163613568,6.257662635177137,0.20971722626811384,0.10774021296684197,0.34117213048127015,0.02361196837564772,0.3177584619081265,111980.9
06,California,2020,39521958,29188257,10333701,0.3705107048320222,4.729037006197189,0.16775228637065637,0.08587774634916584,0.5012771662872763,0.019980011499677826,0.2251127894932238,2608806.3
08,Colorado,2020,5787129,5262657,524472,0.4429993467908258,6.735610739971741,0.14224832826738676,0.0794437801907755,0.4883083586184409,0.04878540745591109,0.24121412546748566,335658.6
09,Connecticut,2020,3579918,3062726,517192,0.42494160744868487,6.273069484002183,0.16312753937481278,0.11692410249053865,0.5124944624225266,0.0022344388799115677,0.20521945683221035,236706.1
10,Delaware,2020,991928,908007,83921,0.34611119209519153,5.3427857026959025,0.12337225531395625,0.08893736128800996,0.6309158995401054,0.005599579001960081,0.15117490485596832,65587.1
12,Florida,2020,21592035,17175254,4416781,0.33748155816247966,7.994600434187582,0.1198676250004419,0.10296785264734404,0.47659751582683535,0.008179442405458535,0.29238756411992023,961513.9
13,Georgia,2020,10732888,9643401,1089487,0.3474903083652131,7.598499659951471,0.16633347891075287,0.08372248731230347,0.4849062684593007,0.008538740089877747,0.2564990252277653,536274.3
15,Hawaii,2020,1451252,1204823,246429,0.3530551504299364,5.034182455020818,0.10342278168516067,0.1168159258354442,0.4409161919946511,0.007621539608861688,0.3312235608758824,62315.2
16,Idaho,2020,1849415,1745650,103765,0.3065128769939007,7.385187076852009,0.18286090116419065,0.10247932292290145,0.35953140672921735,0.06361288493899729,0.29151548424469337,72645.3
17,Illinois,2020,12799088,11047388,1751700,0.37688697658261977,5.963748751911833,0.17258088418846,0.09836862131534174,0.4463147725532898,0.011026554229752008,0.2717091677131563,732400.7
18,Indiana,2020,6790497,6428219,362278,0.29012550637100376,7.212197222743831,0.3333307785106712,0.10630402491871832,0.2940178827367056,0.017662000027592085,0.24868531380631276,326039.2
19,Iowa,2020,3191141,3026743,164398,0.2946624794958936,6.244376674005687,0.2505629503904489,0.08325035741925219,0.38804519997396203,0.039257652870564805,0.23888383934577206,166148.5
20,Kansas,2020,2938172,2746510,191662,0.3536425764794785,7.046458522619958,0.20680876485289607,0.09597245363265665,0.3875496009996931,0.04599396566843513,0.2636752148463192,145747.5
21,Kentucky,2020,4508318,4341340,166978,0.2727013731434206,5.814640869236437,0.2460363945610456,0.11008705470218555,0.3226613627256966,0.023981422088521498,0.2972337659225508,179458.8
22,Louisiana,2020,4652301,4475215,177086,0.2746460822306523,6.641384903800328,0.2410914854613772,0.10600382835208685,0.31808136767371903,0.05655276137618116,0.2782705571366357,198103.7
23,Maine,2020,1364571,1316085,48486,0.3357812757699231,5.2817279154305075,0.15593114767896976,0.15036235848659568,0.4137334287277472,0.01611043306258154,0.26386263204410587,59362.3
24,Maryland,2020,6177935,5233538,944397,0.4343677075993426,6.174159264063543,0.15143676916660778,0.11565777731909221,0.4942008654180798,0.003300256968809853,0.23540433112741035,306911.3
25,Massachusetts,2020,6994598,5806115,1188483,0.4673412050439044,6.716709472572686,0.13636257388281794,0.1336953184648756,0.5412717459690147,0.0019858570053315643,0.1866845046779602,508208.4
26,Michigan,2020,10072703,9401194,671509,0.3198175712012988,6.208649375593626,0.23861884730281716,0.10302423668035626,0.39426344988887596,0.01151411358484501,0.2525793525431056,450987.9
27,Minnesota,2020,5710735,5275121,435614,0.37930742484301266,5.5694395412498965,0.18919588478282653,0.11881910191174998,0.4242722842647129,0.023243974826707838,0.2444687542140027,322956.5
28,Mississippi,2020,2958536,2898346,60190,0.24627807343862945,5.678946068703987,0.2253519904544961,0.10104892070723506,0.31922985139386056,0.02870267924937629,0.325666558195032,92259.6
29,Missouri,2020,6154744,5919635,235109,0.3188913915667014,6.982538964119162,0.18476208752188727,0.11685659692114313,0.4120598964250262,0.016633774116101133,0.26968764501584225,280227.1
30,Montana,2020,1087230,1066403,20827,0.3384834321366165,6.710829046180819,0.12715965030513185,0.12858445401568452,0.35136918739550077,0.08743071279828185,0.30545599548540103,42778.1
31,Nebraska,2020,1963387,1809671,153716,0.3353083062819809,6.837752478518404,0.17963687774788492,0.0933551982962553,0.3918756352486407,0.06537241157204358,0.2697598771351756,111183.8
